event-id,timestamp,location-long,location-lat,ground-speed,height-above-ellipsoid,individual-taxon-canonical-name,eobs:temperature,tag-local-identifier,individual-local-identifier,date,road_id
239771770,2013-07-25 12:30:06.000,15.6375588,52.0921917,0.07,135.7,Ciconia ciconia,47.0,3048,PLG 5P311 (3048),2013-07-25 12:30:06.000,30481
202357743,2013-07-25 13:30:07.000,15.6375466,52.0921394,,,Ciconia ciconia,,3048,PLG 5P311 (3048),2013-07-25 13:30:07.000,30481
239771794,2013-07-25 14:30:07.000,15.6375767,52.0922257,0.03,138.7,Ciconia ciconia,45.0,3048,PLG 5P311 (3048),2013-07-25 14:30:07.000,30481
239771806,2013-07-25 15:30:07.000,15.6375771,52.0921377,0.01,135.7,Ciconia ciconia,42.0,3048,PLG 5P311 (3048),2013-07-25 15:30:07.000,30481
202357741,2013-07-25 16:30:08.000,15.6372009,52.0917034,,,Ciconia ciconia,,3048,PLG 5P311 (3048),2013-07-25 16:30:08.000,30481
239771831,2013-07-25 17:35:07.000,15.6376468,52.0922138,0.07,138.5,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-07-25 17:35:07.000,30481
239771845,2013-07-25 18:40:07.000,15.6376036,52.0921413,0.06,136.1,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-07-25 18:40:07.000,30481
239771857,2013-07-25 19:40:08.000,15.637601,52.0921852,0.09,140.8,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-07-25 19:40:08.000,30481
239771862,2013-07-26 02:00:23.000,15.6375945,52.0921458,0.03,135.7,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-07-26 02:00:23.000,30481
239771875,2013-07-26 03:05:07.000,15.6375861,52.0921788,0.05,141.9,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-07-26 03:05:07.000,30481
239771887,2013-07-26 04:05:07.000,15.6376607,52.0921755,0.1,141.1,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-07-26 04:05:07.000,30481
239771899,2013-07-26 05:05:07.000,15.6375888,52.0922068,0.07,135.5,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-07-26 05:05:07.000,30481
239771911,2013-07-26 06:05:07.000,15.6376633,52.0921663,0.21,132.5,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-07-26 06:05:07.000,30481
239771923,2013-07-26 07:05:07.000,15.6375003,52.0920885,0.11,145.9,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2013-07-26 07:05:07.000,30481
239771935,2013-07-26 08:05:23.000,15.637619,52.092148,0.03,135.5,Ciconia ciconia,44.0,3048,PLG 5P311 (3048),2013-07-26 08:05:23.000,30481
239771948,2013-07-26 09:10:07.000,15.6375951,52.0921585,0.07,137.0,Ciconia ciconia,45.0,3048,PLG 5P311 (3048),2013-07-26 09:10:07.000,30481
239771960,2013-07-26 10:10:08.000,15.6375316,52.0920889,0.07,122.7,Ciconia ciconia,45.0,3048,PLG 5P311 (3048),2013-07-26 10:10:08.000,30481
239771973,2013-07-26 11:10:23.000,15.6375656,52.092126,0.02,137.2,Ciconia ciconia,41.0,3048,PLG 5P311 (3048),2013-07-26 11:10:23.000,30481
239771986,2013-07-26 12:15:07.000,15.6375195,52.092118,0.19,138.0,Ciconia ciconia,48.0,3048,PLG 5P311 (3048),2013-07-26 12:15:07.000,30481
239771998,2013-07-26 13:15:07.000,15.6375896,52.0921153,0.09,141.0,Ciconia ciconia,44.0,3048,PLG 5P311 (3048),2013-07-26 13:15:07.000,30481
239772010,2013-07-26 14:15:08.000,15.637585,52.0921362,0.09,130.1,Ciconia ciconia,46.0,3048,PLG 5P311 (3048),2013-07-26 14:15:08.000,30481
239772022,2013-07-26 15:15:08.000,15.6375634,52.0921549,0.05,141.3,Ciconia ciconia,45.0,3048,PLG 5P311 (3048),2013-07-26 15:15:08.000,30481
239772035,2013-07-26 16:20:07.000,15.6375898,52.0921257,0.12,131.8,Ciconia ciconia,37.0,3048,PLG 5P311 (3048),2013-07-26 16:20:07.000,30481
239772048,2013-07-26 17:25:07.000,15.637592,52.092138,0.12,127.8,Ciconia ciconia,38.0,3048,PLG 5P311 (3048),2013-07-26 17:25:07.000,30481
239772061,2013-07-26 18:25:07.000,15.6376406,52.092091,0.06,122.4,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2013-07-26 18:25:07.000,30481
239772073,2013-07-26 19:25:07.000,15.6374836,52.0921997,0.43,128.1,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2013-07-26 19:25:07.000,30481
239772081,2013-07-27 02:00:23.000,15.6375963,52.0921663,0.02,136.5,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-07-27 02:00:23.000,30481
239772094,2013-07-27 03:05:07.000,15.6376918,52.0919938,0.28,131.1,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-07-27 03:05:07.000,30481
239772106,2013-07-27 04:05:07.000,15.6376184,52.0921334,0.14,141.0,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-07-27 04:05:07.000,30481
239772119,2013-07-27 05:10:07.000,15.6376255,52.0921091,0.55,132.7,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2013-07-27 05:10:07.000,30481
239772131,2013-07-27 06:10:07.000,15.6375822,52.0921218,0.19,139.0,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2013-07-27 06:10:07.000,30481
239772143,2013-07-27 07:10:07.000,15.6376069,52.0921742,0.03,138.0,Ciconia ciconia,40.0,3048,PLG 5P311 (3048),2013-07-27 07:10:07.000,30481
239772155,2013-07-27 08:10:07.000,15.6375454,52.0921541,0.1,139.9,Ciconia ciconia,43.0,3048,PLG 5P311 (3048),2013-07-27 08:10:07.000,30481
239772167,2013-07-27 09:10:07.000,15.6375168,52.0920992,0.1,140.2,Ciconia ciconia,48.0,3048,PLG 5P311 (3048),2013-07-27 09:10:07.000,30481
239772179,2013-07-27 10:10:07.000,15.6375526,52.0921232,0.12,136.3,Ciconia ciconia,50.0,3048,PLG 5P311 (3048),2013-07-27 10:10:07.000,30481
239772192,2013-07-27 11:10:07.000,15.6376038,52.0921632,0.05,122.6,Ciconia ciconia,50.0,3048,PLG 5P311 (3048),2013-07-27 11:10:07.000,30481
239772204,2013-07-27 12:10:07.000,15.6375176,52.0921781,0.14,134.0,Ciconia ciconia,50.0,3048,PLG 5P311 (3048),2013-07-27 12:10:07.000,30481
239772216,2013-07-27 13:10:07.000,15.6375838,52.0921984,0.07,132.9,Ciconia ciconia,47.0,3048,PLG 5P311 (3048),2013-07-27 13:10:07.000,30481
239772228,2013-07-27 14:10:07.000,15.637597,52.0921735,0.05,134.6,Ciconia ciconia,46.0,3048,PLG 5P311 (3048),2013-07-27 14:10:07.000,30481
239772240,2013-07-27 15:10:08.000,15.6375964,52.0921576,0.05,133.9,Ciconia ciconia,44.0,3048,PLG 5P311 (3048),2013-07-27 15:10:08.000,30481
239772253,2013-07-27 16:15:08.000,15.6375907,52.0921364,0.06,134.0,Ciconia ciconia,39.0,3048,PLG 5P311 (3048),2013-07-27 16:15:08.000,30481
239772266,2013-07-27 17:20:08.000,15.6375911,52.0921536,0.1,134.8,Ciconia ciconia,40.0,3048,PLG 5P311 (3048),2013-07-27 17:20:08.000,30481
239772279,2013-07-27 18:20:08.000,15.6376322,52.0922083,0.12,135.9,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-07-27 18:20:08.000,30481
239772292,2013-07-27 19:25:06.000,15.6371952,52.0922111,0.75,101.4,Ciconia ciconia,30.0,3048,PLG 5P311 (3048),2013-07-27 19:25:06.000,30481
239772300,2013-07-28 02:00:23.000,15.6376118,52.0921545,0.01,128.1,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-07-28 02:00:23.000,30481
239772313,2013-07-28 03:05:06.000,15.6376235,52.0921229,0.13,130.1,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-07-28 03:05:06.000,30481
239772325,2013-07-28 04:05:07.000,15.6375986,52.0921862,0.1,137.7,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-07-28 04:05:07.000,30481
239772338,2013-07-28 05:10:07.000,15.6375729,52.0921293,0.15,138.4,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-07-28 05:10:07.000,30481
239772350,2013-07-28 06:10:07.000,15.6377276,52.0921391,0.49,128.9,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2013-07-28 06:10:07.000,30481
239772363,2013-07-28 07:15:06.000,15.6376048,52.0921424,0.18,140.2,Ciconia ciconia,37.0,3048,PLG 5P311 (3048),2013-07-28 07:15:06.000,30481
239772375,2013-07-28 08:15:15.000,15.6375011,52.0921021,0.21,133.0,Ciconia ciconia,46.0,3048,PLG 5P311 (3048),2013-07-28 08:15:15.000,30481
239772388,2013-07-28 09:20:07.000,15.6375988,52.0921524,0.15,132.9,Ciconia ciconia,47.0,3048,PLG 5P311 (3048),2013-07-28 09:20:07.000,30481
239772400,2013-07-28 10:20:07.000,15.6376015,52.0921703,0.06,137.6,Ciconia ciconia,51.0,3048,PLG 5P311 (3048),2013-07-28 10:20:07.000,30481
239772413,2013-07-28 11:20:07.000,15.6376026,52.0921488,0.07,136.4,Ciconia ciconia,51.0,3048,PLG 5P311 (3048),2013-07-28 11:20:07.000,30481
239772425,2013-07-28 12:20:07.000,15.6376029,52.0920432,0.07,151.1,Ciconia ciconia,49.0,3048,PLG 5P311 (3048),2013-07-28 12:20:07.000,30481
239772437,2013-07-28 13:20:07.000,15.6376233,52.092169,0.25,140.6,Ciconia ciconia,43.0,3048,PLG 5P311 (3048),2013-07-28 13:20:07.000,30481
239772449,2013-07-28 14:20:10.000,15.6376303,52.092113,0.37,135.8,Ciconia ciconia,40.0,3048,PLG 5P311 (3048),2013-07-28 14:20:10.000,30481
239772462,2013-07-28 15:25:09.000,15.6375675,52.0921448,0.41,140.9,Ciconia ciconia,41.0,3048,PLG 5P311 (3048),2013-07-28 15:25:09.000,30481
208370281,2013-07-28 16:30:06.000,15.6376085,52.0921661,,,Ciconia ciconia,,3048,PLG 5P311 (3048),2013-07-28 16:30:06.000,30481
239772487,2013-07-28 17:30:06.000,15.6375244,52.0921378,0.12,137.2,Ciconia ciconia,41.0,3048,PLG 5P311 (3048),2013-07-28 17:30:06.000,30481
239772500,2013-07-28 18:30:23.000,15.6376459,52.0921256,0.2,134.6,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2013-07-28 18:30:23.000,30481
239772513,2013-07-28 19:35:07.000,15.6374265,52.0922157,0.65,124.4,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2013-07-28 19:35:07.000,30481
239772519,2013-07-29 02:00:23.000,15.6376089,52.0921612,0.04,132.6,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-07-29 02:00:23.000,30481
239772532,2013-07-29 03:05:06.000,15.6376091,52.0921255,0.34,136.6,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-07-29 03:05:06.000,30481
239772544,2013-07-29 04:05:06.000,15.6375301,52.0921196,0.33,132.1,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-07-29 04:05:06.000,30481
239772556,2013-07-29 05:05:06.000,15.6374899,52.0921773,0.35,141.8,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-07-29 05:05:06.000,30481
239772568,2013-07-29 06:05:07.000,15.6375722,52.0922672,0.48,148.3,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-07-29 06:05:07.000,30481
239772580,2013-07-29 07:05:07.000,15.6376303,52.0920729,0.33,150.8,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-07-29 07:05:07.000,30481
239772592,2013-07-29 08:05:07.000,15.6377257,52.09211,0.06,145.9,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-07-29 08:05:07.000,30481
239772605,2013-07-29 09:10:07.000,15.6376035,52.09218,0.51,137.9,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2013-07-29 09:10:07.000,30481
239772617,2013-07-29 10:10:07.000,15.6375137,52.0921862,0.18,129.4,Ciconia ciconia,39.0,3048,PLG 5P311 (3048),2013-07-29 10:10:07.000,30481
239772631,2013-07-29 11:15:08.000,15.6369429,52.08875,9.83,141.2,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2013-07-29 11:15:08.000,30481
239772644,2013-07-29 12:20:07.000,15.6306837,52.0921171,0.16,146.6,Ciconia ciconia,43.0,3048,PLG 5P311 (3048),2013-07-29 12:20:07.000,30481
239772656,2013-07-29 13:20:07.000,15.6374611,52.0921479,0.25,146.3,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-07-29 13:20:07.000,30481
239772668,2013-07-29 14:20:08.000,15.6375723,52.0921203,0.09,129.6,Ciconia ciconia,40.0,3048,PLG 5P311 (3048),2013-07-29 14:20:08.000,30481
239772681,2013-07-29 15:25:08.000,15.6375827,52.0921628,0.04,137.5,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2013-07-29 15:25:08.000,30481
239772693,2013-07-29 16:25:08.000,15.6376229,52.0921262,0.36,133.8,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2013-07-29 16:25:08.000,30481
239772706,2013-07-29 17:30:07.000,15.6375928,52.0921097,0.3,131.4,Ciconia ciconia,30.0,3048,PLG 5P311 (3048),2013-07-29 17:30:07.000,30481
239772720,2013-07-29 18:35:07.000,15.6375926,52.0921755,0.08,136.9,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-07-29 18:35:07.000,30481
239772732,2013-07-29 19:35:07.000,15.6375267,52.0921744,0.47,136.7,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-07-29 19:35:07.000,30481
239772738,2013-07-30 02:00:23.000,15.6376877,52.0920923,0.09,139.2,Ciconia ciconia,20.0,3048,PLG 5P311 (3048),2013-07-30 02:00:23.000,30481
239772751,2013-07-30 03:05:07.000,15.6376789,52.0921592,0.42,138.2,Ciconia ciconia,20.0,3048,PLG 5P311 (3048),2013-07-30 03:05:07.000,30481
239772763,2013-07-30 04:05:21.000,15.6376148,52.0921691,0.0,136.0,Ciconia ciconia,19.0,3048,PLG 5P311 (3048),2013-07-30 04:05:21.000,30481
239772776,2013-07-30 05:10:06.000,15.6374388,52.0922347,0.41,125.6,Ciconia ciconia,20.0,3048,PLG 5P311 (3048),2013-07-30 05:10:06.000,30481
239772788,2013-07-30 06:10:07.000,15.6375603,52.092128,0.11,137.1,Ciconia ciconia,21.0,3048,PLG 5P311 (3048),2013-07-30 06:10:07.000,30481
239772800,2013-07-30 07:10:07.000,15.6375532,52.0921391,0.23,131.1,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-07-30 07:10:07.000,30481
239772812,2013-07-30 08:10:07.000,15.6375823,52.0921581,0.21,131.3,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2013-07-30 08:10:07.000,30481
239772824,2013-07-30 09:10:07.000,15.6376287,52.0921413,0.04,136.5,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2013-07-30 09:10:07.000,30481
239772836,2013-07-30 10:10:07.000,15.6375918,52.0921423,0.11,140.7,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-07-30 10:10:07.000,30481
239772849,2013-07-30 11:10:07.000,15.6375997,52.09215,0.05,139.1,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-07-30 11:10:07.000,30481
239772862,2013-07-30 12:15:06.000,15.6376523,52.0921333,0.19,136.3,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-07-30 12:15:06.000,30481
239772874,2013-07-30 13:15:07.000,15.6375033,52.0921944,0.18,130.0,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2013-07-30 13:15:07.000,30481
239772887,2013-07-30 14:20:07.000,15.6375849,52.0921662,0.03,139.9,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-07-30 14:20:07.000,30481
239772899,2013-07-30 15:20:07.000,15.637603,52.0921596,0.08,141.8,Ciconia ciconia,20.0,3048,PLG 5P311 (3048),2013-07-30 15:20:07.000,30481
239772911,2013-07-30 16:20:07.000,15.6376096,52.092112,0.11,135.8,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-07-30 16:20:07.000,30481
239772923,2013-07-30 17:20:07.000,15.6376045,52.092102,0.07,144.9,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-07-30 17:20:07.000,30481
239772936,2013-07-30 18:20:07.000,15.6375442,52.0921697,0.18,138.0,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-07-30 18:20:07.000,30481
239772948,2013-07-30 19:20:08.000,15.637632,52.0921832,0.47,141.9,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-07-30 19:20:08.000,30481
239772957,2013-07-31 02:00:23.000,15.6376029,52.09214,0.02,130.8,Ciconia ciconia,21.0,3048,PLG 5P311 (3048),2013-07-31 02:00:23.000,30481
239772970,2013-07-31 03:05:07.000,15.6375249,52.0921164,0.03,128.9,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-07-31 03:05:07.000,30481
239772982,2013-07-31 04:05:07.000,15.6374974,52.0922579,0.19,125.3,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-07-31 04:05:07.000,30481
239772994,2013-07-31 05:05:07.000,15.6375834,52.0921658,0.62,133.7,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-07-31 05:05:07.000,30481
239773007,2013-07-31 06:10:07.000,15.637545,52.0920408,0.28,122.1,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-07-31 06:10:07.000,30481
239773020,2013-07-31 07:15:06.000,15.6375402,52.0921436,0.32,130.0,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-07-31 07:15:06.000,30481
239773032,2013-07-31 08:15:07.000,15.637632,52.0922074,0.24,127.4,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-07-31 08:15:07.000,30481
239773045,2013-07-31 09:20:23.000,15.6376061,52.0921476,0.04,141.0,Ciconia ciconia,30.0,3048,PLG 5P311 (3048),2013-07-31 09:20:23.000,30481
239773058,2013-07-31 10:25:06.000,15.6376412,52.0921428,0.1,143.1,Ciconia ciconia,31.0,3048,PLG 5P311 (3048),2013-07-31 10:25:06.000,30481
239773071,2013-07-31 11:25:07.000,15.6375318,52.0923403,0.12,157.4,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-07-31 11:25:07.000,30481
239773083,2013-07-31 12:25:07.000,15.6375335,52.0921107,0.16,128.6,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2013-07-31 12:25:07.000,30481
239773095,2013-07-31 13:25:07.000,15.6375592,52.0921406,0.1,135.7,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2013-07-31 13:25:07.000,30481
239773107,2013-07-31 14:25:07.000,15.6375411,52.0921454,0.05,137.5,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2013-07-31 14:25:07.000,30481
239773120,2013-07-31 15:30:07.000,15.6376391,52.0921605,0.33,138.5,Ciconia ciconia,30.0,3048,PLG 5P311 (3048),2013-07-31 15:30:07.000,30481
210095556,2013-07-31 16:30:08.000,15.6377043,52.0921115,,,Ciconia ciconia,,3048,PLG 5P311 (3048),2013-07-31 16:30:08.000,30481
239773145,2013-07-31 17:35:07.000,15.6376479,52.0921561,0.01,138.1,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-07-31 17:35:07.000,30481
239773158,2013-07-31 18:35:07.000,15.6376575,52.092199,0.21,141.9,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-07-31 18:35:07.000,30481
239773170,2013-07-31 19:35:08.000,15.6378799,52.0920727,0.78,146.7,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-07-31 19:35:08.000,30481
239773176,2013-08-01 02:00:23.000,15.637594,52.0921626,0.03,136.7,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-08-01 02:00:23.000,30481
239773189,2013-08-01 03:05:06.000,15.6375882,52.0921969,0.08,139.7,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-08-01 03:05:06.000,30481
239773201,2013-08-01 04:05:07.000,15.6376117,52.0921416,0.13,133.4,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-08-01 04:05:07.000,30481
239773213,2013-08-01 05:05:07.000,15.6376206,52.0921275,0.15,133.1,Ciconia ciconia,24.0,3048,PLG 5P311 (3048),2013-08-01 05:05:07.000,30481
239773225,2013-08-01 06:05:21.000,15.6375827,52.0921368,0.06,137.6,Ciconia ciconia,27.0,3048,PLG 5P311 (3048),2013-08-01 06:05:21.000,30481
239773238,2013-08-01 07:10:07.000,15.6377716,52.0921608,0.45,151.4,Ciconia ciconia,29.0,3048,PLG 5P311 (3048),2013-08-01 07:10:07.000,30481
239773250,2013-08-01 08:10:21.000,15.6375831,52.092133,0.22,134.0,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-08-01 08:10:21.000,30481
239773263,2013-08-01 09:15:13.000,15.6376553,52.0921003,0.24,137.3,Ciconia ciconia,34.0,3048,PLG 5P311 (3048),2013-08-01 09:15:13.000,30481
239773276,2013-08-01 10:20:07.000,15.637619,52.0921018,0.13,132.2,Ciconia ciconia,42.0,3048,PLG 5P311 (3048),2013-08-01 10:20:07.000,30481
239773289,2013-08-01 11:20:07.000,15.6376694,52.0921588,0.34,136.5,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2013-08-01 11:20:07.000,30481
239773301,2013-08-01 12:20:07.000,15.637609,52.0921513,0.41,138.0,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2013-08-01 12:20:07.000,30481
239773314,2013-08-01 13:25:06.000,15.6375859,52.092143,0.19,133.4,Ciconia ciconia,36.0,3048,PLG 5P311 (3048),2013-08-01 13:25:06.000,30481
239773326,2013-08-01 14:25:07.000,15.6375804,52.0921712,0.14,138.3,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2013-08-01 14:25:07.000,30481
239773338,2013-08-01 15:25:07.000,15.6374403,52.0920828,0.67,145.5,Ciconia ciconia,39.0,3048,PLG 5P311 (3048),2013-08-01 15:25:07.000,30481
239773350,2013-08-01 16:25:08.000,15.6376666,52.092148,0.08,125.4,Ciconia ciconia,35.0,3048,PLG 5P311 (3048),2013-08-01 16:25:08.000,30481
239773362,2013-08-01 17:25:08.000,15.6376886,52.0921268,0.21,135.3,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2013-08-01 17:25:08.000,30481
239773376,2013-08-01 18:30:07.000,15.6376076,52.0922357,0.25,144.1,Ciconia ciconia,30.0,3048,PLG 5P311 (3048),2013-08-01 18:30:07.000,30481
239773388,2013-08-01 19:30:08.000,15.6376823,52.0921603,0.06,148.3,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-08-01 19:30:08.000,30481
239773395,2013-08-02 02:00:23.000,15.6376314,52.0921262,0.02,132.4,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-08-02 02:00:23.000,30481
239773408,2013-08-02 03:05:07.000,15.637574,52.092154,0.07,134.0,Ciconia ciconia,23.0,3048,PLG 5P311 (3048),2013-08-02 03:05:07.000,30481
239773420,2013-08-02 04:05:08.000,15.6376995,52.091934,0.41,141.7,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-08-02 04:05:08.000,30481
239773433,2013-08-02 05:10:07.000,15.6375941,52.0921536,0.05,142.6,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-08-02 05:10:07.000,30481
239773445,2013-08-02 06:10:21.000,15.6375641,52.092142,0.01,132.0,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2013-08-02 06:10:21.000,30481
239773458,2013-08-02 07:15:07.000,15.6376175,52.0921923,0.04,158.7,Ciconia ciconia,40.0,3048,PLG 5P311 (3048),2013-08-02 07:15:07.000,30481
239773470,2013-08-02 08:15:07.000,15.6374642,52.092104,0.42,146.2,Ciconia ciconia,37.0,3048,PLG 5P311 (3048),2013-08-02 08:15:07.000,30481
239773482,2013-08-02 09:15:07.000,15.6375027,52.0921716,0.32,131.7,Ciconia ciconia,42.0,3048,PLG 5P311 (3048),2013-08-02 09:15:07.000,30481
239773494,2013-08-02 10:15:23.000,15.6376283,52.0921492,0.26,132.6,Ciconia ciconia,46.0,3048,PLG 5P311 (3048),2013-08-02 10:15:23.000,30481
239773508,2013-08-02 11:20:07.000,15.6376246,52.0921478,0.16,134.4,Ciconia ciconia,45.0,3048,PLG 5P311 (3048),2013-08-02 11:20:07.000,30481
239773520,2013-08-02 12:20:08.000,15.6376,52.0921896,0.12,139.4,Ciconia ciconia,48.0,3048,PLG 5P311 (3048),2013-08-02 12:20:08.000,30481
239773533,2013-08-02 13:25:08.000,15.6387226,52.0930723,0.02,185.1,Ciconia ciconia,49.0,3048,PLG 5P311 (3048),2013-08-02 13:25:08.000,30481
239773545,2013-08-02 14:25:23.000,15.6377965,52.0921849,0.07,110.5,Ciconia ciconia,47.0,3048,PLG 5P311 (3048),2013-08-02 14:25:23.000,30481
239773558,2013-08-02 15:30:07.000,15.6375497,52.0921574,0.22,138.2,Ciconia ciconia,46.0,3048,PLG 5P311 (3048),2013-08-02 15:30:07.000,30481
211038448,2013-08-02 16:30:08.000,15.6376493,52.0921088,,,Ciconia ciconia,,3048,PLG 5P311 (3048),2013-08-02 16:30:08.000,30481
239773582,2013-08-02 17:30:08.000,15.637664,52.0921512,0.16,134.6,Ciconia ciconia,38.0,3048,PLG 5P311 (3048),2013-08-02 17:30:08.000,30481
239773595,2013-08-02 18:30:08.000,15.6375997,52.092196,0.88,139.2,Ciconia ciconia,32.0,3048,PLG 5P311 (3048),2013-08-02 18:30:08.000,30481
239773608,2013-08-02 19:35:07.000,15.6376879,52.0921486,0.86,148.5,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-08-02 19:35:07.000,30481
239773614,2013-08-03 02:00:23.000,15.6376,52.0921616,0.02,128.9,Ciconia ciconia,25.0,3048,PLG 5P311 (3048),2013-08-03 02:00:23.000,30481
239773627,2013-08-03 03:05:07.000,15.6375613,52.092136,0.03,131.5,Ciconia ciconia,22.0,3048,PLG 5P311 (3048),2013-08-03 03:05:07.000,30481
239773640,2013-08-03 04:10:07.000,15.6375923,52.0921449,0.29,137.3,Ciconia ciconia,26.0,3048,PLG 5P311 (3048),2013-08-03 04:10:07.000,30481
239773652,2013-08-03 05:10:07.000,15.6374157,52.0923054,0.37,114.9,Ciconia ciconia,28.0,3048,PLG 5P311 (3048),2013-08-03 05:10:07.000,30481
239773664,2013-08-03 06:10:07.000,15.637611,52.092152,0.12,139.5,Ciconia ciconia,30.0,3048,PLG 5P311 (3048),2013-08-03 06:10:07.000,30481
239773676,2013-08-03 07:10:07.000,15.6374499,52.0922411,0.28,121.7,Ciconia ciconia,33.0,3048,PLG 5P311 (3048),2013-08-03 07:10:07.000,30481
239773689,2013-08-03 08:15:07.000,15.637643,52.0921363,0.09,138.8,Ciconia ciconia,38.0,3048,PLG 5P311 (3048),2013-08-03 08:15:07.000,30481
239773701,2013-08-03 09:15:07.000,15.6375574,52.0922028,0.02,137.5,Ciconia ciconia,37.0,3048,PLG 5P311 (3048),2013-08-03 09:15:07.000,30481
